patch_id,num_cells,cell_types,area_cells,tumor
450_image_png.rf.1e22ea0c733122e2c1455194e21e5d3f.jpg,24,"0, 1, 2",6710,1
196_image_png.rf.c0179280cc104f9fb9a651c843db0974.jpg,15,"1, 2",7802,1
75_image_png.rf.eaaee1da1686eaecece81990bc3e55ba.jpg,33,"0, 1",6002,1
719_image_png.rf.f5d94a00534f23ce65305272f109367c.jpg,19,"1, 2",7443,1
353_image_png.rf.43797e929f5d22647c1794971d0e05d8.jpg,18,"1, 2",6887,1
381_image_png.rf.b52ff646d0d9eb143525921d5a45f8b3.jpg,10,"0, 1, 2",3447,1
725_image_png.rf.2e1597ddda78508978c55397212aaf6d.jpg,19,"1, 2",5785,1
619_image_png.rf.ca5fc38907d6389084817021c3fe8d3b.jpg,35,"1, 2",14345,1
29_image_png.rf.78dea6cfcaee59b3f1f7b7feb1775c3a.jpg,10,"1, 2",3755,1
529_image_png.rf.3d35486cb40a895d67d0213875ed1465.jpg,43,"0, 1, 2",11393,1
228_image_png.rf.be45e76c1ca2cce085dbc463510ddddf.jpg,100,0,11104,0
486_image_png.rf.4dc87be74a40ba4c163fcfc25bb57ef3.jpg,82,"0, 1",19568,1
157_image_png.rf.df1acb1a7c0102c896fb47e7aacf76d3.jpg,13,"1, 2",5598,1
463_image_png.rf.6fbbdd8a0ea7be5ea5d1f042ff570de4.jpg,64,"0, 1",17353,1
348_image_png.rf.2b3d604723eaf931476b47365bcbcde2.jpg,32,"0, 1, 2",10544,1
706_image_png.rf.5c53a28e95d42a78f5c8019d3285b41b.jpg,40,"0, 1, 2",16359,1
644_image_png.rf.867b0bb41c3faf1ddd34eb7677d79a9d.jpg,57,"0, 1, 2",15696,1
53_image_png.rf.3cbd029294a2e229c95b61d57391fdb4.jpg,14,"1, 2",4681,1
52_image_png.rf.bc77d15cd7030942720b922e0b2db60a.jpg,9,2,3100,0
250_image_png.rf.400d418779f7883f1f3965f252e21ff3.jpg,72,"0, 2",8933,0
356_image_png.rf.c2715186b41c1a7c08e6def1c5928dcf.jpg,10,"1, 2",3382,1
265_image_png.rf.e089732af8915670dd6651ff929541fa.jpg,76,0,9036,0
729_image_png.rf.313afcd75aa507728d561ecddef0ec55.jpg,16,"0, 1, 2",4677,1
616_image_png.rf.6df8213c45030a7e558c4d54d5f5972f.jpg,35,"1, 2",14698,1
177_image_png.rf.6fb065de6ec4ffb8b605f4a358ca9825.jpg,40,"1, 2",15910,1
235_image_png.rf.eb6ebcf796ba8b4e5f14ea5f6e6e6b0b.jpg,100,0,10004,0
437_image_png.rf.e619996b8e34c19113709a7b106f7b68.jpg,25,"0, 1, 2",7692,1
691_image_png.rf.90b014f0e0c10d77061a90c92fe69bdc.jpg,20,"1, 2",6023,1
662_image_png.rf.12471c76c82d624ed7cf5f2e5ab5fc76.jpg,35,"0, 1, 2",14617,1
586_image_png.rf.4d32c44bf58bda3e23c17432aaa13989.jpg,17,2,5331,0
544_image_png.rf.5177981eaed7cf394fdb3f3cd2092cc5.jpg,20,"0, 1, 2",6006,1
270_image_png.rf.cc4308d084f2d027567e48cb9d4a8c6c.jpg,60,"0, 1",7587,1
2_image_png.rf.8bf47068160ed3cb61d889f3f247b624.jpg,15,"0, 1, 2",6089,1
296_image_png.rf.116e10d08fddc9574481d1531304ac73.jpg,64,0,7566,0
514_image_png.rf.3edc9a974db2d75b62dc6bb66ae2190d.jpg,42,"0, 1, 2",11175,1
442_image_png.rf.4d0ce9e5db98220aefcf05c942fd2b2b.jpg,12,"1, 2",3903,1
264_image_png.rf.3882b6332a1c5c07248790f5484870d3.jpg,82,"0, 1",11220,1
173_image_png.rf.017c6165d61b40326fac407d927942be.jpg,42,"1, 2",17297,1
120_image_png.rf.d34056f2275e0712996f82d6ea62809d.jpg,27,"1, 2",13477,1
624_image_png.rf.2e6f993f3d8d6c2c2d0dcbeb645ae903.jpg,35,"1, 2",14163,1
730_image_png.rf.2266320ec2b809e2ff7a5194d9494215.jpg,16,"1, 2",5761,1
517_image_png.rf.4865e0df9d51034fe2a722de7d520e47.jpg,24,"0, 1, 2",9394,1
244_image_png.rf.4043f99d5392544ddc2809d8ed6c7847.jpg,93,"0, 1",10752,1
537_image_png.rf.a9d39c6b8699ee06045c7dac0d0e4752.jpg,30,"0, 1",10648,1
204_image_png.rf.e57748e6b700dc95d0462f556fed5ea2.jpg,100,0,5935,0
367_image_png.rf.e686391927110870e340b7fc50ca3016.jpg,31,"0, 1, 2",7680,1
104_image_png.rf.b6305a14a583578afd0a36aba9ab19f4.jpg,21,"1, 2",9561,1
353_image_png.rf.2538ab563c3d1ece6c92c8580cff870f.jpg,20,"1, 2",8878,1
100_image_png.rf.07a153108c0953c80dad6ba5696c50d6.jpg,21,"1, 2",10610,1
162_image_png.rf.a6d0341e7f18c8a05747402b32de7ca1.jpg,20,"0, 1, 2",7813,1
199_image_png.rf.122d918978b3ae0e815c80d0138b397d.jpg,22,"0, 1, 2",10941,1
661_image_png.rf.8aa65028984e951886ab1534fe2ddc06.jpg,30,"0, 1, 2",11806,1
421_image_png.rf.015152ef9bcfb097896afea05caa0584.jpg,26,"1, 2",8937,1
310_image_png.rf.8e70c5c02570b9968d03b17d05c5aa11.jpg,100,"0, 2",10149,0
328_image_png.rf.4e8365318a968b1ef1d3840c4f3a2a9b.jpg,84,0,9907,0
255_image_png.rf.3744ea2ea83982b83562237ae5d1026c.jpg,80,0,11465,0
695_image_png.rf.b048e6b7499a46d200bcf0784bbe7d12.jpg,11,"0, 1, 2",4337,1
664_image_png.rf.0c7a89847e98032299f0ac30c28e4c83.jpg,51,"0, 1, 2",13161,1
277_image_png.rf.d391d641656a3e64a6f38c1c6648bf9b.jpg,100,0,10798,0
527_image_png.rf.2f6d8eb9b18d7c3037393c13cb51adb8.jpg,59,"0, 1",13687,1
438_image_png.rf.8bc47245aae8d6611ff28d2fb618f20a.jpg,30,"1, 2",8962,1
614_image_png.rf.d107ce0a8638a05cd5a0fa12f81f5c35.jpg,36,"1, 2",14629,1
368_image_png.rf.1c322ea9e5f61cd03fe16ba93b37f23a.jpg,25,"1, 2",12829,1
504_image_png.rf.46bc8d343fd2d343bfa433923d926a78.jpg,50,"0, 1, 2",12863,1
490_image_png.rf.2ff55e7156f0a5e3a25bee3f93fa58f9.jpg,15,"0, 1, 2",6425,1
292_image_png.rf.bc94b45f63db75189b846a1c237a29a0.jpg,92,0,10442,0
185_image_png.rf.6deb5fc61e8c05f0893c5d94767668eb.jpg,66,"0, 1, 2",18950,1
339_image_png.rf.bc97aa7a0b270f3ba78ea2d49001d368.jpg,100,0,5863,0
161_image_png.rf.fc055ed7a753c3800def86ac55cadc6f.jpg,30,"0, 1, 2",12884,1
96_image_png.rf.13c8241b8f3c5259a95d901b419c7f69.jpg,42,"1, 2",18065,1
68_image_png.rf.ba14e6f55fd44d2eaa56c8c78d70a337.jpg,27,"0, 1, 2",8061,1
632_image_png.rf.b3ebd3b306b26a9d4b47024db4ae85af.jpg,19,"1, 2",7012,1
617_image_png.rf.4eb6f30934cb5b6758f5e905bc400ef8.jpg,23,"1, 2",10786,1
666_image_png.rf.5111715d68bc399fd52033b999eaf502.jpg,80,"0, 1",21362,1
181_image_png.rf.18aef3559e4f921432c9059b1fc70eba.jpg,37,"1, 2",15916,1
361_image_png.rf.9f453fe1d34f59c29b6e2cb3db4393e3.jpg,16,"1, 2",5893,1
178_image_png.rf.0597d628ba1515a63f3f0decdf0340f7.jpg,42,"1, 2",15964,1
139_image_png.rf.8cb91038e3ecaebb01e45b93951a056a.jpg,38,"0, 1, 2",9827,1
131_image_png.rf.f2a3f3403b0cc6c45ac7b628e67d74b7.jpg,38,"0, 1, 2",16948,1
197_image_png.rf.f2a5dc33aae9265c1360618a5ae45b44.jpg,29,"1, 2",13124,1
265_image_png.rf.2e702c80e2ac45230393129c00ac68c2.jpg,82,0,9615,0
404_image_png.rf.517d31d8dc7b090451672ede4da6d8b5.jpg,7,"0, 1, 2",3013,1
584_image_png.rf.2af3f907d3df1cc8b400d7b2ecd92f07.jpg,31,"0, 1, 2",12113,1
419_image_png.rf.1d18cbb42034d72edafb4c34a1ea10cb.jpg,13,"1, 2",4439,1
590_image_png.rf.fb51c5ff2e82f384c413d8c6f06a2269.jpg,24,"1, 2",9112,1
675_image_png.rf.9494344ed46ce4f8c00dc46610c7408f.jpg,66,"0, 1",15868,1
141_image_png.rf.2270820bb4da6e577faa2c82024c1812.jpg,41,"0, 1, 2",12820,1
331_image_png.rf.5e3f954f2d599b60eac42999fe9af636.jpg,50,"0, 1, 2",7532,1
519_image_png.rf.89488a43aafa6a5e7b23e4533541143c.jpg,55,"0, 1, 2",14544,1
500_image_png.rf.a854f81830cc94cb56d2b5d0d88921ab.jpg,22,"0, 1, 2",6532,1
129_image_png.rf.124f199c2ab4f6c713500133ca6e48b0.jpg,41,"1, 2",17853,1
495_image_png.rf.8e74da21d0956b962ae04f04668bf187.jpg,29,"0, 1",6646,1
550_image_png.rf.7a854f10499d8879ac64ac93721172b7.jpg,8,"1, 2",4182,1
397_image_png.rf.f0779840f73fb46be06cf5874db34bd7.jpg,7,"1, 2",2303,1
226_image_png.rf.cd7bb089c3711e96ba1f65d0dda00c31.jpg,100,0,6055,0
441_image_png.rf.1122ba6becffe274d3caaa09f4bbf49d.jpg,23,"0, 1, 2",7603,1
514_image_png.rf.837fe64bcf45a5e7a2c789b62349f20d.jpg,47,"0, 1, 2",12731,1
343_image_png.rf.e20e0b89f11e8ca83273b84eb208415c.jpg,20,"1, 2",10008,1
537_image_png.rf.57a97e8421cb9757852bfa1a6e5c7655.jpg,31,"0, 1, 2",10597,1
319_image_png.rf.d8d836250a507839de4c929db7314161.jpg,100,0,12595,0
699_image_png.rf.830151844aff40c6f6d1644ed55fadcf.jpg,23,"0, 1, 2",6644,1
635_image_png.rf.ab36767f81b79e8a0c861e22e81acde1.jpg,30,"1, 2",11840,1
206_image_png.rf.c578dab563b79ec37daffb154b0a4f10.jpg,100,0,5754,0
134_image_png.rf.176563081c2f9e5d39fea1c33e97ff17.jpg,85,"0, 1",20469,1
363_image_png.rf.2d996566f5b5515ae2510bc14f38a3d6.jpg,15,"0, 1, 2",6246,1
342_image_png.rf.06b2b7ec80d98d439277ceb0a64171a6.jpg,22,"0, 1, 2",7511,1
394_image_png.rf.bc38f32d41ebf8c5c993653b2f415fad.jpg,12,"1, 2",5165,1
36_image_png.rf.6535c2a07fd9a9bf1f42e72a0d9f8ebe.jpg,17,"1, 2",8007,1
649_image_png.rf.48addd117e370d8479cb894d8d2ad7e0.jpg,42,"0, 1, 2",12299,1
328_image_png.rf.562d2de6bdd708e43bb5316fa6374d51.jpg,95,0,11133,0
492_image_png.rf.2556cf5eb1bbc5a041c2a0dbb6c54a03.jpg,17,"0, 1",4535,1
67_image_png.rf.f6bfd1774595e3d7ef22794429fa7b89.jpg,15,"1, 2",7300,1
322_image_png.rf.5c04562697397d496e9ecd2a840da8f6.jpg,94,0,10413,0
236_image_png.rf.15f17af206f492179abea62bd7c4dd27.jpg,93,0,13403,0
719_image_png.rf.f0a4087a6d581ae999e6c2052cad573d.jpg,18,"1, 2",7637,1
122_image_png.rf.67f15b22e225a4160e8cb8f309b3a807.jpg,30,"0, 1, 2",14013,1
57_image_png.rf.d3929e52af9f3386f55e822cce1cde9a.jpg,12,"1, 2",4050,1
40_image_png.rf.9d8ac9ef90a4b5f437b9b9feba8632b6.jpg,16,2,6857,0
364_image_png.rf.c8f54d32cc374138a9e5e6f31dbb0c54.jpg,20,"0, 1, 2",5514,1
319_image_png.rf.9ce0ef1052672729067bd375ba27f465.jpg,100,0,12459,0
572_image_png.rf.45da90e566d67336e63ab6c749deff9d.jpg,22,"0, 1, 2",6067,1
709_image_png.rf.789390ad3e02e225017188b8f92ccd88.jpg,36,"1, 2",17047,1
525_image_png.rf.c270a2f55ad6974d3b2e56ba1eb8f99a.jpg,27,"1, 2",12395,1
216_image_png.rf.3228d227762d9b6c79550f60522c0794.jpg,100,0,5449,0
572_image_png.rf.ecdc5c4c1639d0d6cbf07270d97d36dd.jpg,20,"0, 1, 2",5938,1
620_image_png.rf.41efe722db84ff8cc7628e1d7e859cac.jpg,35,"1, 2",14665,1
137_image_png.rf.cdf5e2f0349340ca592db0781f30b506.jpg,73,"0, 1",19102,1
88_image_png.rf.d70d03031d255bb449556a26803149de.jpg,42,"1, 2",17860,1
25_image_png.rf.c08c067b7f7fbf92796a74a630213b82.jpg,19,"1, 2",9261,1
140_image_png.rf.99e50920a07076ca02f6b5bdb6dd9190.jpg,50,"0, 1, 2",14226,1
375_image_png.rf.a818101a27b7aa14a20bce96033a666e.jpg,19,2,8492,0
364_image_png.rf.2c9fee659386f4d2549d43780f8db220.jpg,17,"0, 1, 2",5381,1
669_image_png.rf.694ef09ae20ca4ac1a2259bb242fda10.jpg,45,"0, 1, 2",15308,1
360_image_png.rf.c955deede795d9c72dac3b8cb1d04e38.jpg,18,"0, 1, 2",5987,1
356_image_png.rf.2a405b6bcc33c6c14688fc1b93355102.jpg,9,"1, 2",3300,1
126_image_png.rf.1b696195eb2f36a4f8835eba20b0ef70.jpg,13,"1, 2",15177,1
559_image_png.rf.54451c92837aa0d247396ad2edb34b3f.jpg,11,"1, 2",6523,1
378_image_png.rf.61b2cdc55c02ff75a3c72b14c92a1d2e.jpg,19,"1, 2",6756,1
583_image_png.rf.b105a46155d453594102cda4b9d702da.jpg,50,"0, 1, 2",11036,1
103_image_png.rf.7d96c9f2ff8f4f7e423dc0b1de906409.jpg,23,"0, 1, 2",10609,1
207_image_png.rf.24d125212deb1a9277f582f8ea84156f.jpg,100,0,6162,0
598_image_png.rf.1078903b57193fe4d674647191f354b9.jpg,41,"1, 2",15437,1
450_image_png.rf.d6580888d2bd577d99691902c3d9736c.jpg,21,"0, 1, 2",6369,1
419_image_png.rf.a667238ef0d29b9aa3f061e86f824969.jpg,11,"1, 2",4112,1
286_image_png.rf.386800e129e315364b2550b870578c32.jpg,72,"0, 1, 2",9726,1
232_image_png.rf.e65066ce667f2c51ebf6fab22a955e49.jpg,82,"0, 1",12865,1
103_image_png.rf.c54d0adfe3a8df1a80780d1a3ff47ad0.jpg,23,"1, 2",8912,1
350_image_png.rf.13479788b691e1df17a3a19f55518982.jpg,38,"0, 1, 2",12787,1
401_image_png.rf.91245c92b8cf67434f2e75907d9af247.jpg,13,"1, 2",5480,1
601_image_png.rf.c9d99224f5c25de23796e67cd104fe8b.jpg,12,"0, 1, 2",3491,1
435_image_png.rf.0141b7fef5526d9a9c985a47fc2a58d0.jpg,23,"0, 1, 2",8632,1
256_image_png.rf.8cd860887e49e43cc84d6ca100fb5b6c.jpg,77,"0, 1",9210,1
519_image_png.rf.535bc5d193276829faac710d0540b151.jpg,58,"0, 1, 2",15697,1
46_image_png.rf.e5a5093690cc91eba31e5c35b52c8d46.jpg,18,2,8355,0
533_image_png.rf.2fca5b9b8b46de80273bc0611453035e.jpg,24,"1, 2",10300,1
117_image_png.rf.74a6f9a798d419d467f1cdc3d9653da3.jpg,22,"0, 1, 2",13768,1
415_image_png.rf.dad40d4d00137fd19a6fbe9797171b5a.jpg,32,"1, 2",12097,1
45_image_png.rf.a6e8975d03756ed08cc16f5f4f3c0bb5.jpg,12,2,5906,0
216_image_png.rf.c7c54fcdd34eba8c3069603feedd1fc5.jpg,100,0,5350,0
608_image_png.rf.c7ed3c6526046dd989311ea04a6fedc2.jpg,35,"1, 2",15338,1
256_image_png.rf.e5a0b34dc0ed5c8a1c7bf6d799af0c40.jpg,82,0,9629,0
426_image_png.rf.28c1fffd387e268723c79b897f701a60.jpg,18,"1, 2",6150,1
399_image_png.rf.598e48006fd4bf9f9ca11ec0b85e0311.jpg,8,"1, 2",2962,1
675_image_png.rf.ecd1b06a62503254bedfc688d6bf0e54.jpg,71,"0, 1",18337,1
135_image_png.rf.897051fc1564013152cb7a4e48a96045.jpg,26,"0, 1, 2",10215,1
215_image_png.rf.89ee9f9b12f079c405717d500c95a6f3.jpg,100,0,5856,0
685_image_png.rf.7be642b3cc3ca3030d49d2ac1c3a3c57.jpg,27,"0, 1, 2",12477,1
634_image_png.rf.daf94363de7d317624e498b117cc3587.jpg,14,"1, 2",4659,1
106_image_png.rf.3953a287002c3351a3d12fd0391dfa74.jpg,27,"1, 2",15288,1
432_image_png.rf.eca96657d36471f306c411996af93fc6.jpg,24,"1, 2",8366,1
476_image_png.rf.fc73a13f81849d4f6c30bb71e39c8931.jpg,46,"0, 1, 2",11048,1
260_image_png.rf.cb7547bc1030f64782d22dccf4a16587.jpg,58,0,8025,0
2_image_png.rf.0455f5287239dbdb5c93f7f3f53e08b7.jpg,19,"0, 1, 2",6959,1
350_image_png.rf.ba1be917202815942a379f07fed195ac.jpg,29,"0, 1, 2",10451,1
24_image_png.rf.7d9cbd38436e9af2120a9b07e1fa2ecf.jpg,23,"1, 2",12180,1
455_image_png.rf.fccb315d17868d1a82a1a4404ab374cc.jpg,45,"0, 1, 2",12828,1
448_image_png.rf.8281c53e7c262a854b3fab6aabec11e3.jpg,30,"0, 1, 2",8051,1
147_image_png.rf.d138f67bbdbbd3d7417188fc6179c1cf.jpg,28,"1, 2",12490,1
366_image_png.rf.8517bc8edeb4e6d60882964965ec8329.jpg,30,"1, 2",11006,1
390_image_png.rf.32b2a252311acb98f218976b97dc7612.jpg,15,"1, 2",5948,1
388_image_png.rf.093b44acb79b2993ec060440a1d2a414.jpg,10,"1, 2",3714,1
120_image_png.rf.c456b070b31dca45dea7079823aa7fb2.jpg,30,"0, 1, 2",13947,1
213_image_png.rf.40643c54941a9c91c2596c51af5de75d.jpg,65,"0, 1, 2",9133,1
149_image_png.rf.41932792aad6930092fd01255759dc0b.jpg,27,"0, 1, 2",10245,1
575_image_png.rf.5f091997ff552b0834197d841d3c8424.jpg,33,"0, 1, 2",12537,1
334_image_png.rf.7abdf40f3bb32325a51c6c42015bd2f3.jpg,97,0,10211,0
94_image_png.rf.93f19df8d21f8ac91b6d01fd089fd642.jpg,36,"1, 2",14709,1
201_image_png.rf.9ae5cf17440b6c34a9fac051bb827897.jpg,20,"0, 1, 2",8251,1
529_image_png.rf.d01c672f24cf325f0af6c275dcea5a4f.jpg,45,"0, 1, 2",11585,1
190_image_png.rf.141a11e7389c33b79a39881104594663.jpg,66,"0, 1, 2",18527,1
731_image_png.rf.d3574dd22830676bed74690c6a9e2eac.jpg,25,"1, 2",8998,1
362_image_png.rf.8a840504784a71b509edf2a11d5162e6.jpg,11,"1, 2",4795,1
584_image_png.rf.89204c49ed8b9695ee621e0e9cacbbaa.jpg,28,"0, 1, 2",11052,1
567_image_png.rf.9ffb1dd6028178d895fc70f0e7a8a502.jpg,11,"0, 1, 2",3486,1
563_image_png.rf.59af3712ecb6b7aaa5c4fbfc8060c600.jpg,12,"0, 1, 2",7027,1
643_image_png.rf.061e820a0598d5bc240258392ab226c9.jpg,64,"0, 1, 2",18319,1
598_image_png.rf.8e0105c090991875ba62284d67104654.jpg,39,2,15420,0
652_image_png.rf.2d4344fa321ed970e049d93eb07ab4e9.jpg,45,"0, 1, 2",14119,1
729_image_png.rf.3b8cf5b12c46fb2d3a2cbefe2b388bac.jpg,19,"0, 1, 2",5246,1
476_image_png.rf.a36c68a46843d8a3f40b3b36fba6a227.jpg,53,"0, 1, 2",12321,1
300_image_png.rf.09da20797cdc860b3322e08ff5121c44.jpg,45,"0, 1",5156,1
261_image_png.rf.cc978f5880161998ee5c12f150b77859.jpg,78,0,11284,0
267_image_png.rf.3b1b0b2857320c2fab53e8a51c24691c.jpg,78,0,9623,0
423_image_png.rf.201450ccd7c4837844185df3ef0c68a2.jpg,29,"1, 2",10592,1
323_image_png.rf.01b543bc5e5316b9b800fa60206b261d.jpg,100,0,12753,0
406_image_png.rf.6fcf7502be4562e78f484522d8fdb110.jpg,35,"0, 1, 2",12437,1
41_image_png.rf.0863ba67390d3cfe68c7b3c7952d43b1.jpg,22,2,10030,0
636_image_png.rf.54b39cdbf2405e53354dd3665f242765.jpg,29,2,11255,0
369_image_png.rf.b74d022e02e17468730eee683c2bb529.jpg,18,"0, 1, 2",7475,1
271_image_png.rf.10c6e5836c714c4b2eda0331512c124f.jpg,56,"0, 1",7375,1
298_image_png.rf.48d81a4a0fef75e40c01d29640d3f904.jpg,49,"0, 1, 2",7464,1
293_image_png.rf.fda7ffa45833fdf160290d47cf584db2.jpg,91,"0, 1",11322,1
131_image_png.rf.8b560e5609638abea1cb64ef2c0d1331.jpg,38,"0, 1, 2",15322,1
440_image_png.rf.d42f0dc59bcade87eafd048dd94a6828.jpg,23,"1, 2",8154,1
610_image_png.rf.3b7c26c9ce83c1bd678569454ccf0ee0.jpg,26,"1, 2",10615,1
180_image_png.rf.6b64e4aef295e7ca8ae1d271b16f0215.jpg,46,"0, 1, 2",18934,1
426_image_png.rf.efa7d517fe134c949dbc8fd4c4e2eebd.jpg,22,"1, 2",7714,1
187_image_png.rf.13d18db0acfc06af3c7dee42c77d028b.jpg,49,"0, 1",14481,1
228_image_png.rf.6da8ebf8e099acc190283cf9a674c09f.jpg,100,0,11499,0
469_image_png.rf.85a0b27c28736e6b76a37d55c11b5e8a.jpg,40,"0, 1, 2",12787,1
291_image_png.rf.445e5c04229e3990e76dea1eac311056.jpg,84,0,10579,0
705_image_png.rf.34f253838f7f93fb27ab72901cbf99f8.jpg,39,"1, 2",16285,1
720_image_png.rf.0e3f929b95fc99d36f68c6a0e9d0d587.jpg,20,"1, 2",7533,1
457_image_png.rf.5560b7bbf0c72e3245b0b5f6c1b7844f.jpg,29,"0, 1, 2",8274,1
122_image_png.rf.963246d26e05a3cbbea96895dcd8c763.jpg,37,"0, 1, 2",16422,1
115_image_png.rf.e710d23e5ed69746de8d8bfc6c5d9503.jpg,38,"0, 1, 2",17220,1
186_image_png.rf.8ae1ed8703aeeace027d03aa8cfaf44c.jpg,57,"0, 1",15271,1
182_image_png.rf.37b09b39a30e9d39c2a6085c55a43e05.jpg,32,"1, 2",14185,1
390_image_png.rf.811541f16da8703a688e4b8db128e480.jpg,13,"1, 2",5486,1
688_image_png.rf.64389d548cf356b292fba076b8822f9d.jpg,22,"0, 1, 2",6832,1
40_image_png.rf.8f8cc19e588f6b85e2c86e4bbeec2258.jpg,15,2,6311,0
166_image_png.rf.0322b20d5b9b66d3843bd8447cd1259f.jpg,31,"0, 1, 2",7468,1
327_image_png.rf.6edcd5bb994c8ead4c4f7dea91b3b75c.jpg,72,"0, 1",8587,1
697_image_png.rf.628adc3d188b555797e4e2abcdc632aa.jpg,23,"1, 2",8064,1
158_image_png.rf.7afb332e0f1b9c70611153a08e4e1650.jpg,42,"0, 1, 2",8163,1
554_image_png.rf.b18f35670a7a8f53bc80298fcd3ed9a7.jpg,32,"0, 1, 2",10140,1
290_image_png.rf.c813e413b44f7f7a5ba9cd93a5e7ad38.jpg,79,"0, 1",9168,1
90_image_png.rf.1211f51a8c5adce06b0ff382e5344cc3.jpg,43,"0, 1, 2",17315,1
544_image_png.rf.36b0bbb2ab7ac12bc21be3d996b3d1f6.jpg,22,"0, 1",6569,1
664_image_png.rf.df14d47f8d5f633add843dd9bfbfc54a.jpg,49,"0, 1, 2",12820,1
346_image_png.rf.c414533d17b8e10e922c1512f1b4656c.jpg,20,"1, 2",9952,1
218_image_png.rf.61ab00023e4571817e3d714d6ca234f8.jpg,100,0,5149,0
43_image_png.rf.d067f2e6b444eca4c35a335848731dc5.jpg,18,"1, 2",9423,1
269_image_png.rf.931bb4927d4217fa5afa1c13470cf6ba.jpg,61,"0, 1",7929,1
707_image_png.rf.f3e799d2ec65cc8300014792a7a3ff38.jpg,35,"1, 2",15326,1
367_image_png.rf.aea72b4913c93ee30dacae8da4794e3d.jpg,23,"0, 1, 2",6032,1
432_image_png.rf.cd279ca0603239448f956fe30fa32a22.jpg,21,"1, 2",7972,1
106_image_png.rf.a9b16b5475baeba8c0cb7608a4ff2bd8.jpg,30,"1, 2",16188,1
32_image_png.rf.87dc787530c1578381707b7ca8589be4.jpg,10,"1, 2",4672,1
306_image_png.rf.7f87d957d2da83531b98818a06875abe.jpg,84,0,9795,0
282_image_png.rf.9264f52a869bd8ceed985675782e1c2d.jpg,61,0,7207,0
517_image_png.rf.6e7ead4a94b229e108f8925800a849f5.jpg,27,"0, 1, 2",11138,1
315_image_png.rf.409aedada31fc0d69f51568dd00f1431.jpg,86,0,10103,0
250_image_png.rf.2932df5a2c1668b3cf9c2059f7dec1af.jpg,77,"0, 1, 2",9334,1
598_image_png.rf.3f9feff94617dcabe7154075dfd974bf.jpg,41,"1, 2",16134,1
611_image_png.rf.79d633ed6b6c757723710164fec37c93.jpg,39,"1, 2",16029,1
243_image_png.rf.9998a6cb0c39e450fb7a0d4ee6ac3058.jpg,100,"0, 1",12168,1
145_image_png.rf.818a68729363c4017aeeb24cf7d1de43.jpg,29,"0, 1",9651,1
219_image_png.rf.2e1f4bb1b15cc8122f6250df4f102eba.jpg,100,0,5744,0
433_image_png.rf.f79c5bad36ef76ae3d5e071ee763a9cc.jpg,24,"0, 1, 2",7444,1
467_image_png.rf.ac758d4c156fec1ea859aae2827bd480.jpg,33,"0, 1, 2",10285,1
628_image_png.rf.8861a19a8e3b1ead0613bb57e5709d47.jpg,39,"1, 2",15916,1
411_image_png.rf.08ecd950058a6ad5c02c8adcdde658c9.jpg,17,"1, 2",5718,1
321_image_png.rf.d9295ed01ec3acdb810affd8d67697cc.jpg,93,0,10685,0
190_image_png.rf.aae47aebda836b9540dba3cbcff62ac5.jpg,66,"0, 1, 2",18854,1
315_image_png.rf.bbfbb38e4a95dcb738512e6af15c9225.jpg,90,"0, 2",11141,0
383_image_png.rf.dea407ede8ce2a1f01bad549911d9fc4.jpg,12,"1, 2",5397,1
442_image_png.rf.f55a9f4421be53613164eae8c6abd9ef.jpg,16,"1, 2",4356,1
703_image_png.rf.92a562d1688ecb6421e07ef6f4b23980.jpg,40,"1, 2",18565,1
490_image_png.rf.4ad29349e319c9419f6a04743a4a6416.jpg,11,"0, 1, 2",5514,1
238_image_png.rf.3ac3325f0336f7110c420f0d261e2774.jpg,30,"0, 2",7080,0
452_image_png.rf.a97a65edf3a49a638bb6ffa093a5223d.jpg,27,"0, 1, 2",11174,1
604_image_png.rf.ac80e9031ea70b1d6f455dee81452e37.jpg,33,"0, 1, 2",14097,1
589_image_png.rf.e46ebe03f4451314fd40ba648b9a7725.jpg,16,"0, 1, 2",4416,1
403_image_png.rf.9be0ac0e507a638ca458badaaef4a258.jpg,13,"0, 1, 2",6207,1
80_image_png.rf.f05d9a03660ff885447f65a7a08a97c8.jpg,13,"0, 1, 2",3727,1
537_image_png.rf.8b548e3ac162c1a6fcb7b79092f71bcb.jpg,29,"0, 1, 2",9575,1
126_image_png.rf.0a535e91b14eb95ac4fccf6b2db70cab.jpg,13,2,14104,0
548_image_png.rf.7292dbaedee3840dce52c23067563589.jpg,17,"1, 2",7601,1
608_image_png.rf.534094060a6cbd3c2306979a929fbc2d.jpg,40,"0, 1, 2",16766,1
217_image_png.rf.e625bd27f8aae2363f6affe322435de9.jpg,100,0,5773,0
256_image_png.rf.b7448d65208517cb38e2b603792b6852.jpg,92,"0, 1",10499,1
197_image_png.rf.acd2423351fe577f650dec0a5f0096a8.jpg,30,"1, 2",13769,1
363_image_png.rf.1394249ebc52aac3d8d6a57a7bb8152b.jpg,12,"1, 2",4687,1
563_image_png.rf.55d6a605120c5e0d25bbdb137252a18e.jpg,13,"0, 1, 2",6504,1
396_image_png.rf.daf392d80a6cf556299bcaa529c40239.jpg,8,"1, 2",3792,1
308_image_png.rf.fba44eaf15a25eae1631fd0a1b02f4cb.jpg,74,"0, 1, 2",7712,1
